author,status,title,update_time,url,word_count 
 秋暖云逸, 连载中,霸天刀客, 2017-02-08 10:21:22,http://www.23us.so/xiaoshuo/2971.html, 1867726字
 夏食, 连载中,超玄幻文明, 2017-02-09 11:39:11,http://www.23us.so/xiaoshuo/13927.html, 32284字
 孤月残殇, 连载中,火焰传奇, 2017-02-09 12:11:41,http://www.23us.so/xiaoshuo/4512.html, 43161字
 李白不白, 连载中,龙王戒, 2017-02-09 13:14:47,http://www.23us.so/xiaoshuo/13204.html, 9925字
 似无言, 连载中,诛天镇魔, 2017-04-27 08:59:22,http://www.23us.so/xiaoshuo/7018.html, 7865字
 淡定从容的某人, 连载中,九天狂人, 2017-04-28 17:15:04,http://www.23us.so/xiaoshuo/13108.html, 10718字
 风云动, 连载中,无上战尊, 2017-04-26 12:07:07,http://www.23us.so/xiaoshuo/9695.html, 340838字
 水晶叶月, 连载中,魔导联盟, 2017-02-09 13:07:37,http://www.23us.so/xiaoshuo/2166.html, 17267字
 蓝心蓝梦, 连载中,重生之封魔, 2017-04-30 02:21:36,http://www.23us.so/xiaoshuo/13721.html, 491349字
 维斯特帕列, 连载中,征战五千年, 2017-04-30 03:30:45,http://www.23us.so/xiaoshuo/142.html, 658207字
 水露沉香, 连载中,神雷诀, 2017-05-01 00:04:34,http://www.23us.so/xiaoshuo/4466.html, 876267字
 醉饮桂花酒, 连载中,快穿之推倒神, 2017-04-30 12:05:31,http://www.23us.so/xiaoshuo/4667.html, 834249字
 周青, 连载中,御灵无双, 2017-05-08 09:42:50,http://www.23us.so/xiaoshuo/3298.html, 4545字
 运筹帷幄老淡, 连载中,异世之勇者传说, 2017-05-03 12:46:07,http://www.23us.so/xiaoshuo/869.html, 9579字
 猫腻, 连载中,择天记, 2017-05-04 13:00:20,http://www.23us.so/xiaoshuo/1433.html, 292324字
 周雨楼, 连载中,逆天龙尊, 2017-05-01 16:51:39,http://www.23us.so/xiaoshuo/1608.html, 335863字
 端木赐, 连载中,神国, 2017-05-08 09:49:18,http://www.23us.so/xiaoshuo/8356.html, 4821字
 大笑当夏, 连载中,绝品天书, 2017-05-04 10:00:54,http://www.23us.so/xiaoshuo/3310.html, 103959字
 西门小刀, 连载中,鬼村惊魂, 2017-05-08 09:40:06,http://www.23us.so/xiaoshuo/11347.html, 12391字
 小刀锋利, 连载中,弑天刃, 2017-05-09 10:28:56,http://www.23us.so/xiaoshuo/9566.html, 614044字
 地瓜大人, 连载中,神魔天纪, 2017-05-09 15:03:56,http://www.23us.so/xiaoshuo/13718.html, 522497字
 匀音早西, 连载中,神枪泣血, 2017-05-12 00:47:12,http://www.23us.so/xiaoshuo/2270.html, 171295字
 不周山人, 连载中,仙武寻梦, 2017-05-14 01:59:51,http://www.23us.so/xiaoshuo/4235.html, 109819字
 骑着猪上班, 连载中,洪荒无赖, 2017-02-09 22:04:37,http://www.23us.so/xiaoshuo/7721.html, 42173字
 开荒, 连载中,纨绔邪皇, 2017-02-11 02:31:22,http://www.23us.so/xiaoshuo/1204.html, 55582字
 五花君, 连载中,长生证道, 2017-02-12 01:31:57,http://www.23us.so/xiaoshuo/12126.html, 125752字
 蒺藜草, 连载中,神奇的项链, 2017-05-18 08:18:51,http://www.23us.so/xiaoshuo/7740.html, 89846字
 黄瓜西瓜, 连载中,一品魔法师, 2017-02-10 08:18:38,http://www.23us.so/xiaoshuo/5001.html, 16875字
 光影斑驳, 连载中,晕血妹子的百合之旅, 2017-02-13 08:35:44,http://www.23us.so/xiaoshuo/8240.html, 2482字
 青花蕊, 连载中,异界之堂堂总统, 2017-02-13 09:02:52,http://www.23us.so/xiaoshuo/13261.html, 379371字
 帅哥道济, 连载中,超级破坏, 2017-02-13 08:56:08,http://www.23us.so/xiaoshuo/14189.html, 3170字
 灰萌萌, 连载中,紫极天下, 2017-02-13 15:29:18,http://www.23us.so/xiaoshuo/2741.html, 6664字
 师傅泡的茶, 连载中,仙成道立, 2017-02-15 05:12:01,http://www.23us.so/xiaoshuo/12796.html, 409112字
 海角天鸦, 连载中,血色法师, 2017-02-14 16:53:59,http://www.23us.so/xiaoshuo/3292.html, 22057字
 在世药王, 连载中,梦释凡尘, 2017-02-14 14:48:15,http://www.23us.so/xiaoshuo/13047.html, 39383字
 诶呦喂, 连载中,黑铁时代, 2017-02-15 14:47:49,http://www.23us.so/xiaoshuo/8506.html, 108393字
 悚哉, 连载中,末世悚情启世录, 2017-02-16 14:02:51,http://www.23us.so/xiaoshuo/8747.html, 112357字
 银刀驸马, 连载中,崛起之新帝国时代, 2017-02-15 09:09:48,http://www.23us.so/xiaoshuo/4391.html, 196767字
 燕云藏月, 连载中,蒹葭皇朝, 2017-02-16 03:15:57,http://www.23us.so/xiaoshuo/6341.html, 14420字
 悚哉, 连载中,末世悚情—启世, 2017-02-16 14:02:51,http://www.23us.so/xiaoshuo/1506.html, 178937字
 枫林木业, 连载中,天炎战神万世魔尊, 2017-02-17 02:57:40,http://www.23us.so/xiaoshuo/5585.html, 22704字
 凸透神瑛, 连载中,意念成魔, 2017-02-16 15:46:42,http://www.23us.so/xiaoshuo/2262.html, 118711字
 寒江雪承诺, 连载中,气者之巅峰依旧, 2017-02-17 06:47:59,http://www.23us.so/xiaoshuo/2404.html, 751302字
 一步填宝, 连载中,极艳女仙, 2017-03-06 03:21:59,http://www.23us.so/xiaoshuo/9796.html, 38455字
 饭后茶点, 连载中,盛华双杰, 2017-03-06 22:13:00,http://www.23us.so/xiaoshuo/928.html, 9394字
 天秀弟子, 连载中,超级灵药师系统, 2017-03-05 08:51:09,http://www.23us.so/xiaoshuo/2096.html, 274100字
 九城, 连载中,火影之合成系统, 2017-03-05 14:18:30,http://www.23us.so/xiaoshuo/14086.html, 2172字
 摇坠的七色花, 连载中,修神之凤炎九天, 2017-03-04 18:28:36,http://www.23us.so/xiaoshuo/7715.html, 2980字
 梁家三少, 连载中,神荒, 2017-03-09 06:12:24,http://www.23us.so/xiaoshuo/9363.html, 3897字
 酷匠网影瑞, 连载中,修罗, 2017-03-07 02:09:58,http://www.23us.so/xiaoshuo/8417.html, 10056字
 雨辰0459, 连载中,魂武之巅, 2017-03-07 21:19:34,http://www.23us.so/xiaoshuo/6173.html, 52729字
 雪舞天下, 连载中,史上第一穿越, 2017-03-09 10:54:19,http://www.23us.so/xiaoshuo/4425.html, 14423字
 天涯逐梦, 连载中,大帝经, 2017-03-12 15:23:11,http://www.23us.so/xiaoshuo/13142.html, 787字
 纯情大黄瓜, 连载中,狂战天下, 2017-03-14 09:01:01,http://www.23us.so/xiaoshuo/2796.html, 397105字
 风凌天下, 连载中,天域苍穹, 2017-03-18 08:56:58,http://www.23us.so/xiaoshuo/478.html, 1629038字
 萧潜, 连载中,霸天雷神, 2017-03-12 13:53:38,http://www.23us.so/xiaoshuo/246.html, 619字
 月下香桂, 连载中,穿越之倾世双仙, 2017-03-16 02:51:07,http://www.23us.so/xiaoshuo/4867.html, 46547字
 船家, 连载中,修家生活录, 2017-03-18 08:26:50,http://www.23us.so/xiaoshuo/3156.html, 489169字
 芥末如雪, 连载中,悲镰之鸣, 2017-03-13 14:58:01,http://www.23us.so/xiaoshuo/12665.html, 383366字
 黑岩兔子爱吃棒棒糖, 连载中,龙皇尸尊, 2017-03-19 09:07:30,http://www.23us.so/xiaoshuo/5403.html, 377711字
 南山寻鹤, 连载中,通天神井, 2017-03-20 02:32:13,http://www.23us.so/xiaoshuo/3728.html, 101819字
 天使爱米粒, 连载中,武道玄皇, 2017-03-20 07:01:43,http://www.23us.so/xiaoshuo/3954.html, 26777字
 白干饭, 连载中,九天灵王, 2017-05-23 12:18:38,http://www.23us.so/xiaoshuo/5617.html, 21943字
 一日江火, 连载中,万古剑皇, 2017-05-23 21:04:49,http://www.23us.so/xiaoshuo/6014.html, 405366字
 懒散De蜗牛, 连载中,异世小宝, 2017-05-22 19:50:14,http://www.23us.so/xiaoshuo/6773.html, 275639字
 沧海一粟尘, 连载中,天竺神龙, 2017-05-22 22:43:26,http://www.23us.so/xiaoshuo/8008.html, 20198字
 琼静诺, 连载中,清灵师, 2017-05-24 21:55:33,http://www.23us.so/xiaoshuo/7755.html, 35288字
 石杜, 连载中,修仙奇路, 2017-05-25 10:58:47,http://www.23us.so/xiaoshuo/3336.html, 22637字
 纯情犀利哥, 连载中,诸天至尊, 2017-05-30 02:09:27,http://www.23us.so/xiaoshuo/12284.html, 468570字
 徐公子胜治, 连载中,太上章, 2017-05-30 04:41:29,http://www.23us.so/xiaoshuo/1794.html, 636581字
 香烟的世界, 连载中,六道共主, 2017-05-31 08:45:37,http://www.23us.so/xiaoshuo/2531.html, 397040字
 暗夜阿斯莫, 连载中,暗夜魔门, 2017-05-31 11:04:47,http://www.23us.so/xiaoshuo/3755.html, 43264字
 女生有气质, 连载中,九龙诛魔, 2017-05-31 15:13:51,http://www.23us.so/xiaoshuo/721.html, 54867字
 寒风悠悠, 连载中,亡灵界传奇之俺是仙人, 2017-05-25 10:35:23,http://www.23us.so/xiaoshuo/12753.html, 200986字
 冰天血狼, 连载中,血变乾坤, 2017-05-29 03:20:46,http://www.23us.so/xiaoshuo/13794.html, 362573字
 古道暖阳, 连载中,天命半道, 2017-05-31 15:54:09,http://www.23us.so/xiaoshuo/14235.html, 275436字
 草莓蛋黄派, 连载中,高达作战录, 2017-05-31 17:26:00,http://www.23us.so/xiaoshuo/8669.html, 49151字
 陈辉, 连载中,天逆, 2017-06-03 18:19:13,http://www.23us.so/xiaoshuo/8266.html, 22344字
 大寨主, 连载中,仙玥, 2017-06-01 07:55:33,http://www.23us.so/xiaoshuo/5482.html, 3336字
 天雨涯诗, 连载中,鸿蒙诛神决, 2017-06-05 14:28:51,http://www.23us.so/xiaoshuo/6128.html, 362243字
 佛安人, 连载中,巫师学院, 2017-04-01 04:26:18,http://www.23us.so/xiaoshuo/13533.html, 316419字
 醉悔红尘, 连载中,武斗天冥, 2017-04-01 10:42:20,http://www.23us.so/xiaoshuo/4318.html, 221137字
 星光月影, 连载中,某萝莉法师的异界之旅, 2017-06-02 00:04:14,http://www.23us.so/xiaoshuo/6902.html, 10685字
 零下九十度, 连载中,黑暗主宰, 2017-04-04 09:45:37,http://www.23us.so/xiaoshuo/13120.html, 319596字
 守着猫睡觉的鱼, 连载中,夜寰, 2017-04-06 07:03:13,http://www.23us.so/xiaoshuo/2089.html, 29604字
 国王陛下, 连载中,崩坏星河, 2017-04-06 07:24:10,http://www.23us.so/xiaoshuo/12979.html, 188893字
 血涎草, 连载中,帝道无边, 2017-04-07 10:26:54,http://www.23us.so/xiaoshuo/4087.html, 32670字
 狗狍子, 连载中,摸金天帝, 2017-04-09 05:58:42,http://www.23us.so/xiaoshuo/4182.html, 427747字
 国王陛下, 连载中,从前有座灵剑山, 2017-04-06 07:24:34,http://www.23us.so/xiaoshuo/1219.html, 5014字
 九天枫, 连载中,大宋第一太子, 2017-04-09 11:57:51,http://www.23us.so/xiaoshuo/10417.html, 1473120字
 二十七画生, 连载中,荒古尸神, 2017-04-05 14:03:54,http://www.23us.so/xiaoshuo/1784.html, 61110字
 洛水, 连载中,刺客猎人, 2017-04-09 14:41:49,http://www.23us.so/xiaoshuo/12825.html, 7506字
 顽木, 连载中,仙玉尘缘, 2017-04-12 03:12:43,http://www.23us.so/xiaoshuo/2418.html, 3802字
 梵辰, 连载中,霸天战皇, 2017-04-14 15:32:18,http://www.23us.so/xiaoshuo/967.html, 1958194字
 xiao少爷, 连载中,炎武战神, 2017-04-17 03:12:50,http://www.23us.so/xiaoshuo/2350.html, 454017字
 陈二发, 连载中,神级直播之宠物大师, 2017-04-18 16:50:03,http://www.23us.so/xiaoshuo/14190.html, 5587字
 冷夜深冬, 连载中,神魔剑破天, 2017-04-18 02:00:34,http://www.23us.so/xiaoshuo/10822.html, 41392字
 醉清风, 连载中,武道魔尊, 2017-04-18 21:41:16,http://www.23us.so/xiaoshuo/9783.html, 2563661字
 92灵魂, 连载中,发丘门盗墓传奇, 2017-06-09 06:34:54,http://www.23us.so/xiaoshuo/3128.html, 8683字
 92灵魂, 连载中,棺山夜行, 2017-06-09 06:34:54,http://www.23us.so/xiaoshuo/3039.html, 19965字
 丙己戈, 连载中,极速狂人, 2017-06-10 17:01:06,http://www.23us.so/xiaoshuo/14134.html, 843981字
 舞鉮殿, 连载中,异术奇医, 2017-06-13 11:11:54,http://www.23us.so/xiaoshuo/8365.html, 1441774字
 冥影狱落, 连载中,斗战神帝, 2017-06-15 17:05:33,http://www.23us.so/xiaoshuo/2514.html, 3789字
 池塘里的鱼, 连载中,纨绔剑尊, 2017-06-15 22:20:06,http://www.23us.so/xiaoshuo/9533.html, 204355字
 天魔的乌鸦, 连载中,魔炮之超越圣王, 2017-06-10 00:12:31,http://www.23us.so/xiaoshuo/8665.html, 37458字
 夜雨漫步, 连载中,蒸汽战记, 2017-06-14 19:52:40,http://www.23us.so/xiaoshuo/13403.html, 45925字
 桃园电霸, 连载中,异界独神, 2017-06-15 01:10:07,http://www.23us.so/xiaoshuo/13595.html, 635628字
 飞向太阳, 连载中,请叫我土地公公, 2017-06-12 15:20:34,http://www.23us.so/xiaoshuo/14302.html, 508102字
 嘻嘻小公子, 连载中,人生哲理录, 2017-06-17 18:27:39,http://www.23us.so/xiaoshuo/6422.html, 129730字
 西方金, 连载中,极道战尊, 2017-06-20 15:15:54,http://www.23us.so/xiaoshuo/13411.html, 1946606字
 巴总, 连载中,穿越异界之无敌法师, 2017-06-21 21:11:06,http://www.23us.so/xiaoshuo/14529.html, 141102字
 六月观主, 连载中,封仙, 2017-06-25 09:47:53,http://www.23us.so/xiaoshuo/13205.html, 747686字
 一壶酒, 连载中,傲血战天, 2017-06-28 20:23:41,http://www.23us.so/xiaoshuo/4242.html, 839916字
 三叹, 连载中,骄婿, 2017-06-26 11:18:52,http://www.23us.so/xiaoshuo/5984.html, 2391字
 零下5度01, 连载中,太古帝皇, 2017-06-26 21:05:57,http://www.23us.so/xiaoshuo/14127.html, 634300字
 斗寇, 连载中,穿越互助群, 2017-06-29 18:56:14,http://www.23us.so/xiaoshuo/14037.html, 541125字
 易飘零, 连载中,异界求道传, 2017-06-30 00:02:47,http://www.23us.so/xiaoshuo/13090.html, 4558字
 妖月夜, 连载中,玄天战尊, 2017-03-21 17:28:56,http://www.23us.so/xiaoshuo/11639.html, 1029032字
 林中有虎, 连载中,书仙传, 2017-03-28 07:08:06,http://www.23us.so/xiaoshuo/1389.html, 7591字
 倾吾之心, 连载中,暗影猎手, 2017-03-22 16:26:40,http://www.23us.so/xiaoshuo/12567.html, 473875字
 百姓, 连载中,神血图腾, 2017-03-28 07:14:36,http://www.23us.so/xiaoshuo/12744.html, 155632字
 寂小贼, 连载中,通天武皇, 2017-03-21 08:26:02,http://www.23us.so/xiaoshuo/8963.html, 5597字
 晴幽草, 连载中,帝道异界行, 2017-03-28 07:09:50,http://www.23us.so/xiaoshuo/2199.html, 1103878字
 血红, 连载中,巫神纪, 2017-03-28 07:23:13,http://www.23us.so/xiaoshuo/11099.html, 260617字
 紫衣v, 连载中,拳灭天穹, 2017-03-28 07:13:31,http://www.23us.so/xiaoshuo/2804.html, 706571字
 小恭, 连载中,极品仙农, 2017-03-28 07:20:54,http://www.23us.so/xiaoshuo/3621.html, 14302字
 牛笔, 连载中,绝鼎, 2017-03-28 08:03:41,http://www.23us.so/xiaoshuo/4490.html, 16068字
 浮雁沉鱼, 连载中,武傲惊天, 2017-03-28 09:08:05,http://www.23us.so/xiaoshuo/5726.html, 4179字
 老虎四月, 连载中,魔族古武学院, 2017-03-28 08:13:48,http://www.23us.so/xiaoshuo/11618.html, 2861字
 为溪伴桥, 连载中,古墓毒妃：绝色庶女药师, 2017-03-28 11:16:52,http://www.23us.so/xiaoshuo/633.html, 149169字
 君无惜, 连载中,灵域大帝, 2017-03-31 12:45:36,http://www.23us.so/xiaoshuo/6992.html, 454715字
 我是小小泽, 连载中,傲世神尊, 2017-03-28 11:38:12,http://www.23us.so/xiaoshuo/2331.html, 17719字
 无物, 连载中,大世尊, 2017-03-30 09:02:41,http://www.23us.so/xiaoshuo/6617.html, 1938519字
 辰源, 连载中,狼血神探, 2017-03-30 00:23:15,http://www.23us.so/xiaoshuo/3345.html, 305330字
 梦岂, 连载中,荒域圣尊, 2017-02-24 13:20:50,http://www.23us.so/xiaoshuo/6659.html, 5554字
 格哈卡, 连载中,无限自由者, 2017-03-31 12:58:46,http://www.23us.so/xiaoshuo/1552.html, 76626字
 墨色白画, 连载中,带着女徒去西游, 2017-03-31 14:43:32,http://www.23us.so/xiaoshuo/368.html, 363238字
 风若天涯, 连载中,凰尊九天, 2017-02-25 20:27:25,http://www.23us.so/xiaoshuo/594.html, 4003字
 我是钢筋工, 连载中,天纹帝君, 2017-02-26 08:53:59,http://www.23us.so/xiaoshuo/13230.html, 8830字
 旭日忘尘, 连载中,苍穹丹, 2017-02-27 11:46:40,http://www.23us.so/xiaoshuo/11872.html, 6073字
 古清风本尊, 连载中,傲天战神, 2017-02-28 01:14:06,http://www.23us.so/xiaoshuo/818.html, 5217228字
 二而一, 连载中,宅男天下, 2017-02-27 16:13:30,http://www.23us.so/xiaoshuo/3515.html, 5496字
 滚开, 连载中,永恒剑主, 2017-02-28 08:05:20,http://www.23us.so/xiaoshuo/11045.html, 137861字
 优雅笑, 连载中,起天地之轮回, 2017-02-28 12:14:06,http://www.23us.so/xiaoshuo/3677.html, 21000字
 芊潇潇, 连载中,倾世恋歌, 2017-02-26 03:05:41,http://www.23us.so/xiaoshuo/1521.html, 83511字
 酷匠网咩咩旸, 连载中,再世妖神, 2017-02-28 13:53:35,http://www.23us.so/xiaoshuo/8644.html, 2916字
 跑盘, 连载中,房术, 2017-03-01 07:18:08,http://www.23us.so/xiaoshuo/11074.html, 5320字
 试剑天涯, 连载中,傲武神州, 2017-03-01 11:14:26,http://www.23us.so/xiaoshuo/14243.html, 240727字
 三森天蚕, 连载中,绝灭武帝, 2017-03-01 14:09:26,http://www.23us.so/xiaoshuo/13318.html, 643239字
 摩北, 连载中,傲气凌神, 2017-03-01 17:32:06,http://www.23us.so/xiaoshuo/11044.html, 825191字
 睡梦呢喃, 连载中,异世魔斗师, 2017-03-01 15:26:39,http://www.23us.so/xiaoshuo/13144.html, 188756字
 都尉Q, 连载中,绝世武神之风云再起, 2017-03-02 02:09:47,http://www.23us.so/xiaoshuo/4832.html, 1755202字
 崖兰, 连载中,不朽者之歌, 2017-03-02 10:35:47,http://www.23us.so/xiaoshuo/7182.html, 35009字
 读舒, 连载中,超凡之旅, 2017-03-03 21:01:50,http://www.23us.so/xiaoshuo/754.html, 4788字
 天降兔神, 连载中,狂人修神, 2017-03-03 21:01:58,http://www.23us.so/xiaoshuo/5315.html, 5440字
 烟末, 连载中,造化神王, 2017-03-03 21:01:58,http://www.23us.so/xiaoshuo/3422.html, 2241字
 00紫枫00, 连载中,暗黑之我有系统, 2017-01-16 03:10:09,http://www.23us.so/xiaoshuo/13400.html, 5199字
 田立人, 连载中,龙血武神, 2017-01-16 12:23:02,http://www.23us.so/xiaoshuo/2255.html, 9378字
 项华, 连载中,战破云霄, 2017-01-16 12:22:21,http://www.23us.so/xiaoshuo/3990.html, 7308字
 三十八, 连载中,逆天狂神, 2017-01-16 07:35:04,http://www.23us.so/xiaoshuo/5456.html, 2677695字
 红豆香烟, 连载中,丹武九重天, 2017-01-16 12:22:21,http://www.23us.so/xiaoshuo/813.html, 6869字
 长风阿九, 连载中,网游之铁甲战神, 2017-01-16 12:24:44,http://www.23us.so/xiaoshuo/6605.html, 9142字
 十三教父, 连载中,力皇, 2017-01-16 12:30:29,http://www.23us.so/xiaoshuo/4955.html, 688174字
